variable_1,variable_2,quadratic_coefficient,conflict_type
x_11_29,x_20_32,8.0,crossing_pair
x_11_29,x_20_37,8.0,crossing_pair
x_11_29,x_20_38,8.0,crossing_pair
x_11_29,x_20_39,8.0,crossing_pair
x_11_29,x_20_41,8.0,crossing_pair
x_11_29,x_20_42,8.0,crossing_pair
x_11_29,x_20_43,8.0,crossing_pair
x_11_29,x_21_30,8.0,crossing_pair
x_11_29,x_21_37,8.0,crossing_pair
x_11_29,x_21_38,8.0,crossing_pair
x_11_29,x_21_39,8.0,crossing_pair
x_11_29,x_21_42,8.0,crossing_pair
x_11_29,x_21_43,8.0,crossing_pair
x_11_29,x_22_30,8.0,crossing_pair
x_11_29,x_22_32,8.0,crossing_pair
x_11_29,x_22_37,8.0,crossing_pair
x_11_29,x_22_38,8.0,crossing_pair
x_11_29,x_22_39,8.0,crossing_pair
x_11_29,x_22_41,8.0,crossing_pair
x_11_29,x_22_42,8.0,crossing_pair
x_11_29,x_22_43,8.0,crossing_pair
x_11_29,x_23_30,8.0,crossing_pair
x_11_29,x_23_37,8.0,crossing_pair
x_11_29,x_23_38,8.0,crossing_pair
x_11_29,x_23_39,8.0,crossing_pair
x_11_29,x_23_42,8.0,crossing_pair
x_11_29,x_23_43,8.0,crossing_pair
x_11_29,x_24_30,8.0,crossing_pair
x_11_29,x_24_37,8.0,crossing_pair
x_11_29,x_24_38,8.0,crossing_pair
x_11_29,x_24_39,8.0,crossing_pair
x_11_29,x_24_42,8.0,crossing_pair
x_11_29,x_24_43,8.0,crossing_pair
x_11_29,x_25_34,8.0,crossing_pair
x_11_29,x_25_40,8.0,crossing_pair
x_11_29,x_25_44,8.0,crossing_pair
x_11_29,x_26_30,8.0,crossing_pair
x_11_29,x_26_37,8.0,crossing_pair
x_11_29,x_26_38,8.0,crossing_pair
x_11_29,x_26_39,8.0,crossing_pair
x_11_29,x_26_42,8.0,crossing_pair
x_11_29,x_26_43,8.0,crossing_pair
x_11_29,x_27_37,8.0,crossing_pair
x_11_29,x_27_38,8.0,crossing_pair
x_11_29,x_27_39,8.0,crossing_pair
x_11_29,x_27_42,8.0,crossing_pair
x_11_29,x_27_43,8.0,crossing_pair
x_11_29,x_28_37,8.0,crossing_pair
x_11_29,x_28_38,8.0,crossing_pair
x_11_29,x_28_39,8.0,crossing_pair
x_11_29,x_28_42,8.0,crossing_pair
x_11_29,x_28_43,8.0,crossing_pair
x_11_29,x_29_37,8.0,shared_nucleotide
x_11_29,x_29_38,8.0,shared_nucleotide
x_11_29,x_29_39,8.0,shared_nucleotide
x_11_29,x_29_42,8.0,shared_nucleotide
x_11_29,x_29_43,8.0,shared_nucleotide
x_11_31,x_11_33,8.0,shared_nucleotide
x_11_31,x_11_34,8.0,shared_nucleotide
x_11_31,x_11_35,8.0,shared_nucleotide
x_11_31,x_11_36,8.0,shared_nucleotide
x_11_31,x_11_40,8.0,shared_nucleotide
x_11_31,x_11_44,8.0,shared_nucleotide
x_11_31,x_12_31,8.0,shared_nucleotide
x_11_31,x_12_33,8.0,crossing_pair
x_11_31,x_12_34,8.0,crossing_pair
x_11_31,x_12_35,8.0,crossing_pair
x_11_31,x_12_36,8.0,crossing_pair
x_11_31,x_12_40,8.0,crossing_pair
x_11_31,x_12_44,8.0,crossing_pair
x_11_31,x_13_32,8.0,crossing_pair
x_11_31,x_13_37,8.0,crossing_pair
x_11_31,x_13_38,8.0,crossing_pair
x_11_31,x_13_39,8.0,crossing_pair
x_11_31,x_13_41,8.0,crossing_pair
x_11_31,x_13_42,8.0,crossing_pair
x_11_31,x_13_43,8.0,crossing_pair
x_11_31,x_14_31,8.0,shared_nucleotide
x_11_31,x_14_33,8.0,crossing_pair
x_11_31,x_14_34,8.0,crossing_pair
x_11_31,x_14_35,8.0,crossing_pair
x_11_31,x_14_36,8.0,crossing_pair
x_11_31,x_14_40,8.0,crossing_pair
x_11_31,x_14_44,8.0,crossing_pair
x_11_31,x_15_34,8.0,crossing_pair
x_11_31,x_15_40,8.0,crossing_pair
x_11_31,x_15_44,8.0,crossing_pair
x_11_31,x_16_32,8.0,crossing_pair
x_11_31,x_16_37,8.0,crossing_pair
x_11_31,x_16_38,8.0,crossing_pair
x_11_31,x_16_39,8.0,crossing_pair
x_11_31,x_16_41,8.0,crossing_pair
x_11_31,x_16_42,8.0,crossing_pair
x_11_31,x_16_43,8.0,crossing_pair
x_11_31,x_17_37,8.0,crossing_pair
x_11_31,x_17_38,8.0,crossing_pair
x_11_31,x_17_39,8.0,crossing_pair
x_11_31,x_17_42,8.0,crossing_pair
x_11_31,x_17_43,8.0,crossing_pair
x_11_31,x_18_31,8.0,shared_nucleotide
x_11_31,x_18_33,8.0,crossing_pair
x_11_31,x_18_34,8.0,crossing_pair
x_11_31,x_18_35,8.0,crossing_pair
x_11_31,x_18_36,8.0,crossing_pair
x_11_31,x_18_40,8.0,crossing_pair
x_11_31,x_18_44,8.0,crossing_pair
x_11_31,x_19_31,8.0,shared_nucleotide
x_11_31,x_19_33,8.0,crossing_pair
x_11_31,x_19_34,8.0,crossing_pair
x_11_31,x_19_35,8.0,crossing_pair
x_11_31,x_19_36,8.0,crossing_pair
x_11_31,x_19_40,8.0,crossing_pair
x_11_31,x_19_44,8.0,crossing_pair
x_11_31,x_20_32,8.0,crossing_pair
x_11_31,x_20_37,8.0,crossing_pair
x_11_31,x_20_38,8.0,crossing_pair
x_11_31,x_20_39,8.0,crossing_pair
x_11_31,x_20_41,8.0,crossing_pair
x_11_31,x_20_42,8.0,crossing_pair
x_11_31,x_20_43,8.0,crossing_pair
x_11_31,x_21_37,8.0,crossing_pair
x_11_31,x_21_38,8.0,crossing_pair
x_11_31,x_21_39,8.0,crossing_pair
x_11_31,x_21_42,8.0,crossing_pair
x_11_31,x_21_43,8.0,crossing_pair
x_11_31,x_22_32,8.0,crossing_pair
x_11_31,x_22_37,8.0,crossing_pair
x_11_31,x_22_38,8.0,crossing_pair
x_11_31,x_22_39,8.0,crossing_pair
x_11_31,x_22_41,8.0,crossing_pair
x_11_31,x_22_42,8.0,crossing_pair
x_11_31,x_22_43,8.0,crossing_pair
x_11_31,x_23_37,8.0,crossing_pair
x_11_31,x_23_38,8.0,crossing_pair
x_11_31,x_23_39,8.0,crossing_pair
x_11_31,x_23_42,8.0,crossing_pair
x_11_31,x_23_43,8.0,crossing_pair
x_11_31,x_24_37,8.0,crossing_pair
x_11_31,x_24_38,8.0,crossing_pair
x_11_31,x_24_39,8.0,crossing_pair
x_11_31,x_24_42,8.0,crossing_pair
x_11_31,x_24_43,8.0,crossing_pair
x_11_31,x_25_34,8.0,crossing_pair
x_11_31,x_25_40,8.0,crossing_pair
x_11_31,x_25_44,8.0,crossing_pair
x_11_31,x_26_37,8.0,crossing_pair
x_11_31,x_26_38,8.0,crossing_pair
x_11_31,x_26_39,8.0,crossing_pair
x_11_31,x_26_42,8.0,crossing_pair
x_11_31,x_26_43,8.0,crossing_pair
x_11_31,x_27_37,8.0,crossing_pair
x_11_31,x_27_38,8.0,crossing_pair
x_11_31,x_27_39,8.0,crossing_pair
x_11_31,x_27_42,8.0,crossing_pair
x_11_31,x_27_43,8.0,crossing_pair
x_11_31,x_28_37,8.0,crossing_pair
x_11_31,x_28_38,8.0,crossing_pair
x_11_31,x_28_39,8.0,crossing_pair
x_11_31,x_28_42,8.0,crossing_pair
x_11_31,x_28_43,8.0,crossing_pair
x_11_31,x_29_37,8.0,crossing_pair
x_11_31,x_29_38,8.0,crossing_pair
x_11_31,x_29_39,8.0,crossing_pair
x_11_31,x_29_42,8.0,crossing_pair
x_11_31,x_29_43,8.0,crossing_pair
x_11_31,x_30_34,8.0,crossing_pair
x_11_31,x_30_35,8.0,crossing_pair
x_11_31,x_30_36,8.0,crossing_pair
x_11_31,x_30_40,8.0,crossing_pair
x_11_31,x_30_44,8.0,crossing_pair
x_11_31,x_31_37,8.0,shared_nucleotide
x_11_31,x_31_38,8.0,shared_nucleotide
x_11_31,x_31_39,8.0,shared_nucleotide
x_11_31,x_31_42,8.0,shared_nucleotide
x_11_31,x_31_43,8.0,shared_nucleotide
x_11_33,x_11_34,8.0,shared_nucleotide
x_11_33,x_11_35,8.0,shared_nucleotide
x_11_33,x_11_36,8.0,shared_nucleotide
x_11_33,x_11_40,8.0,shared_nucleotide
x_11_33,x_11_44,8.0,shared_nucleotide
x_11_33,x_12_33,8.0,shared_nucleotide
x_11_33,x_12_34,8.0,crossing_pair
x_11_33,x_12_35,8.0,crossing_pair
x_11_33,x_12_36,8.0,crossing_pair
x_11_33,x_12_40,8.0,crossing_pair
x_11_33,x_12_44,8.0,crossing_pair
x_11_33,x_13_37,8.0,crossing_pair
x_11_33,x_13_38,8.0,crossing_pair
x_11_33,x_13_39,8.0,crossing_pair
x_11_33,x_13_41,8.0,crossing_pair
x_11_33,x_13_42,8.0,crossing_pair
x_11_33,x_13_43,8.0,crossing_pair
x_11_33,x_14_33,8.0,shared_nucleotide
x_11_33,x_14_34,8.0,crossing_pair
x_11_33,x_14_35,8.0,crossing_pair
x_11_33,x_14_36,8.0,crossing_pair
x_11_33,x_14_40,8.0,crossing_pair
x_11_33,x_14_44,8.0,crossing_pair
x_11_33,x_15_34,8.0,crossing_pair
x_11_33,x_15_40,8.0,crossing_pair
x_11_33,x_15_44,8.0,crossing_pair
x_11_33,x_16_37,8.0,crossing_pair
x_11_33,x_16_38,8.0,crossing_pair
x_11_33,x_16_39,8.0,crossing_pair
x_11_33,x_16_41,8.0,crossing_pair
x_11_33,x_16_42,8.0,crossing_pair
x_11_33,x_16_43,8.0,crossing_pair
x_11_33,x_17_37,8.0,crossing_pair
x_11_33,x_17_38,8.0,crossing_pair
x_11_33,x_17_39,8.0,crossing_pair
x_11_33,x_17_42,8.0,crossing_pair
x_11_33,x_17_43,8.0,crossing_pair
x_11_33,x_18_33,8.0,shared_nucleotide
x_11_33,x_18_34,8.0,crossing_pair
x_11_33,x_18_35,8.0,crossing_pair
x_11_33,x_18_36,8.0,crossing_pair
x_11_33,x_18_40,8.0,crossing_pair
x_11_33,x_18_44,8.0,crossing_pair
x_11_33,x_19_33,8.0,shared_nucleotide
x_11_33,x_19_34,8.0,crossing_pair
x_11_33,x_19_35,8.0,crossing_pair
x_11_33,x_19_36,8.0,crossing_pair
x_11_33,x_19_40,8.0,crossing_pair
x_11_33,x_19_44,8.0,crossing_pair
x_11_33,x_20_37,8.0,crossing_pair
x_11_33,x_20_38,8.0,crossing_pair
x_11_33,x_20_39,8.0,crossing_pair
x_11_33,x_20_41,8.0,crossing_pair
x_11_33,x_20_42,8.0,crossing_pair
x_11_33,x_20_43,8.0,crossing_pair
x_11_33,x_21_37,8.0,crossing_pair
x_11_33,x_21_38,8.0,crossing_pair
x_11_33,x_21_39,8.0,crossing_pair
x_11_33,x_21_42,8.0,crossing_pair
x_11_33,x_21_43,8.0,crossing_pair
x_11_33,x_22_37,8.0,crossing_pair
x_11_33,x_22_38,8.0,crossing_pair
x_11_33,x_22_39,8.0,crossing_pair
x_11_33,x_22_41,8.0,crossing_pair
x_11_33,x_22_42,8.0,crossing_pair
x_11_33,x_22_43,8.0,crossing_pair
x_11_33,x_23_37,8.0,crossing_pair
x_11_33,x_23_38,8.0,crossing_pair
x_11_33,x_23_39,8.0,crossing_pair
x_11_33,x_23_42,8.0,crossing_pair
x_11_33,x_23_43,8.0,crossing_pair
x_11_33,x_24_37,8.0,crossing_pair
x_11_33,x_24_38,8.0,crossing_pair
x_11_33,x_24_39,8.0,crossing_pair
x_11_33,x_24_42,8.0,crossing_pair
x_11_33,x_24_43,8.0,crossing_pair
x_11_33,x_25_34,8.0,crossing_pair
x_11_33,x_25_40,8.0,crossing_pair
x_11_33,x_25_44,8.0,crossing_pair
x_11_33,x_26_37,8.0,crossing_pair
x_11_33,x_26_38,8.0,crossing_pair
x_11_33,x_26_39,8.0,crossing_pair
x_11_33,x_26_42,8.0,crossing_pair
x_11_33,x_26_43,8.0,crossing_pair
x_11_33,x_27_37,8.0,crossing_pair
x_11_33,x_27_38,8.0,crossing_pair
x_11_33,x_27_39,8.0,crossing_pair
x_11_33,x_27_42,8.0,crossing_pair
x_11_33,x_27_43,8.0,crossing_pair
x_11_33,x_28_37,8.0,crossing_pair
x_11_33,x_28_38,8.0,crossing_pair
x_11_33,x_28_39,8.0,crossing_pair
x_11_33,x_28_42,8.0,crossing_pair
x_11_33,x_28_43,8.0,crossing_pair
x_11_33,x_29_37,8.0,crossing_pair
x_11_33,x_29_38,8.0,crossing_pair
x_11_33,x_29_39,8.0,crossing_pair
x_11_33,x_29_42,8.0,crossing_pair
x_11_33,x_29_43,8.0,crossing_pair
x_11_33,x_30_34,8.0,crossing_pair
x_11_33,x_30_35,8.0,crossing_pair
x_11_33,x_30_36,8.0,crossing_pair
x_11_33,x_30_40,8.0,crossing_pair
x_11_33,x_30_44,8.0,crossing_pair
x_11_33,x_31_37,8.0,crossing_pair
x_11_33,x_31_38,8.0,crossing_pair
x_11_33,x_31_39,8.0,crossing_pair
x_11_33,x_31_42,8.0,crossing_pair
x_11_33,x_31_43,8.0,crossing_pair
x_11_33,x_32_40,8.0,crossing_pair
x_11_33,x_32_44,8.0,crossing_pair
x_11_33,x_33_37,8.0,shared_nucleotide
x_11_33,x_33_38,8.0,shared_nucleotide
x_11_33,x_33_39,8.0,shared_nucleotide
x_11_33,x_33_42,8.0,shared_nucleotide
x_11_33,x_33_43,8.0,shared_nucleotide
x_11_34,x_11_35,8.0,shared_nucleotide
x_11_34,x_11_36,8.0,shared_nucleotide
x_11_34,x_11_40,8.0,shared_nucleotide
x_11_34,x_11_44,8.0,shared_nucleotide
x_11_34,x_12_34,8.0,shared_nucleotide
x_11_34,x_12_35,8.0,crossing_pair
x_11_34,x_12_36,8.0,crossing_pair
x_11_34,x_12_40,8.0,crossing_pair
x_11_34,x_12_44,8.0,crossing_pair
x_11_34,x_13_37,8.0,crossing_pair
x_11_34,x_13_38,8.0,crossing_pair
x_11_34,x_13_39,8.0,crossing_pair
x_11_34,x_13_41,8.0,crossing_pair
x_11_34,x_13_42,8.0,crossing_pair
x_11_34,x_13_43,8.0,crossing_pair
x_11_34,x_14_34,8.0,shared_nucleotide
x_11_34,x_14_35,8.0,crossing_pair
x_11_34,x_14_36,8.0,crossing_pair
x_11_34,x_14_40,8.0,crossing_pair
x_11_34,x_14_44,8.0,crossing_pair
x_11_34,x_15_34,8.0,shared_nucleotide
x_11_34,x_15_40,8.0,crossing_pair
x_11_34,x_15_44,8.0,crossing_pair
x_11_34,x_16_37,8.0,crossing_pair
x_11_34,x_16_38,8.0,crossing_pair
x_11_34,x_16_39,8.0,crossing_pair
x_11_34,x_16_41,8.0,crossing_pair
x_11_34,x_16_42,8.0,crossing_pair
x_11_34,x_16_43,8.0,crossing_pair
x_11_34,x_17_37,8.0,crossing_pair
x_11_34,x_17_38,8.0,crossing_pair
x_11_34,x_17_39,8.0,crossing_pair
x_11_34,x_17_42,8.0,crossing_pair
x_11_34,x_17_43,8.0,crossing_pair
x_11_34,x_18_34,8.0,shared_nucleotide
x_11_34,x_18_35,8.0,crossing_pair
x_11_34,x_18_36,8.0,crossing_pair
x_11_34,x_18_40,8.0,crossing_pair
x_11_34,x_18_44,8.0,crossing_pair
x_11_34,x_19_34,8.0,shared_nucleotide
x_11_34,x_19_35,8.0,crossing_pair
x_11_34,x_19_36,8.0,crossing_pair
x_11_34,x_19_40,8.0,crossing_pair
x_11_34,x_19_44,8.0,crossing_pair
x_11_34,x_20_37,8.0,crossing_pair
x_11_34,x_20_38,8.0,crossing_pair
x_11_34,x_20_39,8.0,crossing_pair
x_11_34,x_20_41,8.0,crossing_pair
x_11_34,x_20_42,8.0,crossing_pair
x_11_34,x_20_43,8.0,crossing_pair
x_11_34,x_21_37,8.0,crossing_pair
x_11_34,x_21_38,8.0,crossing_pair
x_11_34,x_21_39,8.0,crossing_pair
x_11_34,x_21_42,8.0,crossing_pair
x_11_34,x_21_43,8.0,crossing_pair
x_11_34,x_22_37,8.0,crossing_pair
x_11_34,x_22_38,8.0,crossing_pair
x_11_34,x_22_39,8.0,crossing_pair
x_11_34,x_22_41,8.0,crossing_pair
x_11_34,x_22_42,8.0,crossing_pair
x_11_34,x_22_43,8.0,crossing_pair
x_11_34,x_23_37,8.0,crossing_pair
x_11_34,x_23_38,8.0,crossing_pair
x_11_34,x_23_39,8.0,crossing_pair
x_11_34,x_23_42,8.0,crossing_pair
x_11_34,x_23_43,8.0,crossing_pair
x_11_34,x_24_37,8.0,crossing_pair
x_11_34,x_24_38,8.0,crossing_pair
x_11_34,x_24_39,8.0,crossing_pair
x_11_34,x_24_42,8.0,crossing_pair
x_11_34,x_24_43,8.0,crossing_pair
x_11_34,x_25_34,8.0,shared_nucleotide
x_11_34,x_25_40,8.0,crossing_pair
x_11_34,x_25_44,8.0,crossing_pair
x_11_34,x_26_37,8.0,crossing_pair
x_11_34,x_26_38,8.0,crossing_pair
x_11_34,x_26_39,8.0,crossing_pair
x_11_34,x_26_42,8.0,crossing_pair
x_11_34,x_26_43,8.0,crossing_pair
x_11_34,x_27_37,8.0,crossing_pair
x_11_34,x_27_38,8.0,crossing_pair
x_11_34,x_27_39,8.0,crossing_pair
x_11_34,x_27_42,8.0,crossing_pair
x_11_34,x_27_43,8.0,crossing_pair
x_11_34,x_28_37,8.0,crossing_pair
x_11_34,x_28_38,8.0,crossing_pair
x_11_34,x_28_39,8.0,crossing_pair
x_11_34,x_28_42,8.0,crossing_pair
x_11_34,x_28_43,8.0,crossing_pair
x_11_34,x_29_37,8.0,crossing_pair
x_11_34,x_29_38,8.0,crossing_pair
x_11_34,x_29_39,8.0,crossing_pair
x_11_34,x_29_42,8.0,crossing_pair
x_11_34,x_29_43,8.0,crossing_pair
x_11_34,x_30_34,8.0,shared_nucleotide
x_11_34,x_30_35,8.0,crossing_pair
x_11_34,x_30_36,8.0,crossing_pair
x_11_34,x_30_40,8.0,crossing_pair
x_11_34,x_30_44,8.0,crossing_pair
x_11_34,x_31_37,8.0,crossing_pair
x_11_34,x_31_38,8.0,crossing_pair
x_11_34,x_31_39,8.0,crossing_pair
x_11_34,x_31_42,8.0,crossing_pair
x_11_34,x_31_43,8.0,crossing_pair
x_11_34,x_32_40,8.0,crossing_pair
x_11_34,x_32_44,8.0,crossing_pair
x_11_34,x_33_37,8.0,crossing_pair
x_11_34,x_33_38,8.0,crossing_pair
x_11_34,x_33_39,8.0,crossing_pair
x_11_34,x_33_42,8.0,crossing_pair
x_11_34,x_33_43,8.0,crossing_pair
x_11_34,x_34_38,8.0,shared_nucleotide
x_11_34,x_34_39,8.0,shared_nucleotide
x_11_34,x_34_41,8.0,shared_nucleotide
x_11_34,x_34_42,8.0,shared_nucleotide
x_11_34,x_34_43,8.0,shared_nucleotide
x_11_35,x_11_36,8.0,shared_nucleotide
x_11_35,x_11_40,8.0,shared_nucleotide
x_11_35,x_11_44,8.0,shared_nucleotide
x_11_35,x_12_35,8.0,shared_nucleotide
x_11_35,x_12_36,8.0,crossing_pair
x_11_35,x_12_40,8.0,crossing_pair
x_11_35,x_12_44,8.0,crossing_pair
x_11_35,x_13_37,8.0,crossing_pair
x_11_35,x_13_38,8.0,crossing_pair
x_11_35,x_13_39,8.0,crossing_pair
x_11_35,x_13_41,8.0,crossing_pair
x_11_35,x_13_42,8.0,crossing_pair
x_11_35,x_13_43,8.0,crossing_pair
x_11_35,x_14_35,8.0,shared_nucleotide
x_11_35,x_14_36,8.0,crossing_pair
x_11_35,x_14_40,8.0,crossing_pair
x_11_35,x_14_44,8.0,crossing_pair
x_11_35,x_15_40,8.0,crossing_pair
x_11_35,x_15_44,8.0,crossing_pair
x_11_35,x_16_37,8.0,crossing_pair
x_11_35,x_16_38,8.0,crossing_pair
x_11_35,x_16_39,8.0,crossing_pair
x_11_35,x_16_41,8.0,crossing_pair
x_11_35,x_16_42,8.0,crossing_pair
x_11_35,x_16_43,8.0,crossing_pair
x_11_35,x_17_37,8.0,crossing_pair
x_11_35,x_17_38,8.0,crossing_pair
x_11_35,x_17_39,8.0,crossing_pair
x_11_35,x_17_42,8.0,crossing_pair
x_11_35,x_17_43,8.0,crossing_pair
x_11_35,x_18_35,8.0,shared_nucleotide
x_11_35,x_18_36,8.0,crossing_pair
x_11_35,x_18_40,8.0,crossing_pair
x_11_35,x_18_44,8.0,crossing_pair
x_11_35,x_19_35,8.0,shared_nucleotide
x_11_35,x_19_36,8.0,crossing_pair
x_11_35,x_19_40,8.0,crossing_pair
x_11_35,x_19_44,8.0,crossing_pair
x_11_35,x_20_37,8.0,crossing_pair
x_11_35,x_20_38,8.0,crossing_pair
x_11_35,x_20_39,8.0,crossing_pair
x_11_35,x_20_41,8.0,crossing_pair
x_11_35,x_20_42,8.0,crossing_pair
x_11_35,x_20_43,8.0,crossing_pair
x_11_35,x_21_37,8.0,crossing_pair
x_11_35,x_21_38,8.0,crossing_pair
x_11_35,x_21_39,8.0,crossing_pair
x_11_35,x_21_42,8.0,crossing_pair
x_11_35,x_21_43,8.0,crossing_pair
x_11_35,x_22_37,8.0,crossing_pair
x_11_35,x_22_38,8.0,crossing_pair
x_11_35,x_22_39,8.0,crossing_pair
x_11_35,x_22_41,8.0,crossing_pair
x_11_35,x_22_42,8.0,crossing_pair
x_11_35,x_22_43,8.0,crossing_pair
x_11_35,x_23_37,8.0,crossing_pair
x_11_35,x_23_38,8.0,crossing_pair
x_11_35,x_23_39,8.0,crossing_pair
x_11_35,x_23_42,8.0,crossing_pair
x_11_35,x_23_43,8.0,crossing_pair
x_11_35,x_24_37,8.0,crossing_pair
x_11_35,x_24_38,8.0,crossing_pair
x_11_35,x_24_39,8.0,crossing_pair
x_11_35,x_24_42,8.0,crossing_pair
x_11_35,x_24_43,8.0,crossing_pair
x_11_35,x_25_40,8.0,crossing_pair
x_11_35,x_25_44,8.0,crossing_pair
x_11_35,x_26_37,8.0,crossing_pair
x_11_35,x_26_38,8.0,crossing_pair
x_11_35,x_26_39,8.0,crossing_pair
x_11_35,x_26_42,8.0,crossing_pair
x_11_35,x_26_43,8.0,crossing_pair
x_11_35,x_27_37,8.0,crossing_pair
x_11_35,x_27_38,8.0,crossing_pair
x_11_35,x_27_39,8.0,crossing_pair
x_11_35,x_27_42,8.0,crossing_pair
x_11_35,x_27_43,8.0,crossing_pair
x_11_35,x_28_37,8.0,crossing_pair
x_11_35,x_28_38,8.0,crossing_pair
x_11_35,x_28_39,8.0,crossing_pair
x_11_35,x_28_42,8.0,crossing_pair
x_11_35,x_28_43,8.0,crossing_pair
x_11_35,x_29_37,8.0,crossing_pair
x_11_35,x_29_38,8.0,crossing_pair
x_11_35,x_29_39,8.0,crossing_pair
x_11_35,x_29_42,8.0,crossing_pair
x_11_35,x_29_43,8.0,crossing_pair
x_11_35,x_30_35,8.0,shared_nucleotide
x_11_35,x_30_36,8.0,crossing_pair
x_11_35,x_30_40,8.0,crossing_pair
x_11_35,x_30_44,8.0,crossing_pair
x_11_35,x_31_37,8.0,crossing_pair
x_11_35,x_31_38,8.0,crossing_pair
x_11_35,x_31_39,8.0,crossing_pair
x_11_35,x_31_42,8.0,crossing_pair
x_11_35,x_31_43,8.0,crossing_pair
x_11_35,x_32_40,8.0,crossing_pair
x_11_35,x_32_44,8.0,crossing_pair
x_11_35,x_33_37,8.0,crossing_pair
x_11_35,x_33_38,8.0,crossing_pair
x_11_35,x_33_39,8.0,crossing_pair
x_11_35,x_33_42,8.0,crossing_pair
x_11_35,x_33_43,8.0,crossing_pair
x_11_35,x_34_38,8.0,crossing_pair
x_11_35,x_34_39,8.0,crossing_pair
x_11_35,x_34_41,8.0,crossing_pair
x_11_35,x_34_42,8.0,crossing_pair
x_11_35,x_34_43,8.0,crossing_pair
x_11_35,x_35_39,8.0,shared_nucleotide
x_11_35,x_35_42,8.0,shared_nucleotide
x_11_35,x_35_43,8.0,shared_nucleotide
x_11_36,x_11_40,8.0,shared_nucleotide
x_11_36,x_11_44,8.0,shared_nucleotide
x_11_36,x_12_36,8.0,shared_nucleotide
x_11_36,x_12_40,8.0,crossing_pair
x_11_36,x_12_44,8.0,crossing_pair
x_11_36,x_13_37,8.0,crossing_pair
x_11_36,x_13_38,8.0,crossing_pair
x_11_36,x_13_39,8.0,crossing_pair
x_11_36,x_13_41,8.0,crossing_pair
x_11_36,x_13_42,8.0,crossing_pair
x_11_36,x_13_43,8.0,crossing_pair
x_11_36,x_14_36,8.0,shared_nucleotide
x_11_36,x_14_40,8.0,crossing_pair
x_11_36,x_14_44,8.0,crossing_pair
x_11_36,x_15_40,8.0,crossing_pair
x_11_36,x_15_44,8.0,crossing_pair
x_11_36,x_16_37,8.0,crossing_pair
x_11_36,x_16_38,8.0,crossing_pair
x_11_36,x_16_39,8.0,crossing_pair
x_11_36,x_16_41,8.0,crossing_pair
x_11_36,x_16_42,8.0,crossing_pair
x_11_36,x_16_43,8.0,crossing_pair
x_11_36,x_17_37,8.0,crossing_pair
x_11_36,x_17_38,8.0,crossing_pair
x_11_36,x_17_39,8.0,crossing_pair
x_11_36,x_17_42,8.0,crossing_pair
x_11_36,x_17_43,8.0,crossing_pair
x_11_36,x_18_36,8.0,shared_nucleotide
x_11_36,x_18_40,8.0,crossing_pair
x_11_36,x_18_44,8.0,crossing_pair
x_11_36,x_19_36,8.0,shared_nucleotide
x_11_36,x_19_40,8.0,crossing_pair
x_11_36,x_19_44,8.0,crossing_pair
x_11_36,x_20_37,8.0,crossing_pair
x_11_36,x_20_38,8.0,crossing_pair
x_11_36,x_20_39,8.0,crossing_pair
x_11_36,x_20_41,8.0,crossing_pair
x_11_36,x_20_42,8.0,crossing_pair
x_11_36,x_20_43,8.0,crossing_pair
x_11_36,x_21_37,8.0,crossing_pair
x_11_36,x_21_38,8.0,crossing_pair
x_11_36,x_21_39,8.0,crossing_pair
x_11_36,x_21_42,8.0,crossing_pair
x_11_36,x_21_43,8.0,crossing_pair
x_11_36,x_22_37,8.0,crossing_pair
x_11_36,x_22_38,8.0,crossing_pair
x_11_36,x_22_39,8.0,crossing_pair
x_11_36,x_22_41,8.0,crossing_pair
x_11_36,x_22_42,8.0,crossing_pair
x_11_36,x_22_43,8.0,crossing_pair
x_11_36,x_23_37,8.0,crossing_pair
x_11_36,x_23_38,8.0,crossing_pair
x_11_36,x_23_39,8.0,crossing_pair
x_11_36,x_23_42,8.0,crossing_pair
x_11_36,x_23_43,8.0,crossing_pair
x_11_36,x_24_37,8.0,crossing_pair
x_11_36,x_24_38,8.0,crossing_pair
x_11_36,x_24_39,8.0,crossing_pair
x_11_36,x_24_42,8.0,crossing_pair
x_11_36,x_24_43,8.0,crossing_pair
x_11_36,x_25_40,8.0,crossing_pair
x_11_36,x_25_44,8.0,crossing_pair
x_11_36,x_26_37,8.0,crossing_pair
x_11_36,x_26_38,8.0,crossing_pair
x_11_36,x_26_39,8.0,crossing_pair
x_11_36,x_26_42,8.0,crossing_pair
x_11_36,x_26_43,8.0,crossing_pair
x_11_36,x_27_37,8.0,crossing_pair
x_11_36,x_27_38,8.0,crossing_pair
x_11_36,x_27_39,8.0,crossing_pair
x_11_36,x_27_42,8.0,crossing_pair
x_11_36,x_27_43,8.0,crossing_pair
x_11_36,x_28_37,8.0,crossing_pair
x_11_36,x_28_38,8.0,crossing_pair
x_11_36,x_28_39,8.0,crossing_pair
x_11_36,x_28_42,8.0,crossing_pair
x_11_36,x_28_43,8.0,crossing_pair
x_11_36,x_29_37,8.0,crossing_pair
x_11_36,x_29_38,8.0,crossing_pair
x_11_36,x_29_39,8.0,crossing_pair
x_11_36,x_29_42,8.0,crossing_pair
x_11_36,x_29_43,8.0,crossing_pair
x_11_36,x_30_36,8.0,shared_nucleotide
